Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1962","1962","t","1591306","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1963","1963","ha","1100827","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1963","1963","kg/ha","1555.3","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1963","1963","t","1712074","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1964","1964","ha","1074378","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1964","1964","kg/ha","1454.5","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1964","1964","t","1562648","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1965","1965","ha","827813","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1965","1965","kg/ha","1392.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1965","1965","t","1152409","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1966","1966","ha","693710","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1966","1966","kg/ha","2224.8","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1966","1966","t","1543349","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1967","1967","ha","540987","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1967","1967","kg/ha","2339.9","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1967","1967","t","1265855","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1968","1968","ha","356254","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1968","1968","kg/ha","3360.8","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1968","1968","t","1197282","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1969","1969","ha","314960","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1969","1969","kg/ha","3738.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1969","1969","t","1177410","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1970","1970","ha","234776","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1970","1970","kg/ha","4014.8","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1970","1970","t","942588","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1971","1971","ha","238527","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1971","1971","kg/ha","4444.5","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1971","1971","t","1060122","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1972","1972","ha","228443","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1972","1972","kg/ha","4546.8","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1972","1972","t","1038683","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1973","1973","ha","197714","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1973","1973","kg/ha","4807.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1973","1973","t","950558","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1974","1974","ha","199820","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1974","1974","kg/ha","5142.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1974","1974","t","1027608","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1975","1975","ha","195963","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1975","1975","kg/ha","5907.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1975","1975","t","1157688","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1976","1976","ha","201798","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1976","1976","kg/ha","5503.6","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1976","1976","t","1110623","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1977","1977","ha","176610","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1977","1977","kg/ha","6067.5","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1977","1977","t","1071590","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1978","1978","ha","161680","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1978","1978","kg/ha","6008.4","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1978","1978","t","971443","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1979","1979","ha","158438","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1979","1979","kg/ha","6948.4","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1979","1979","t","1100884","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1980","1980","ha","166961","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1980","1980","kg/ha","6559.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1980","1980","t","1095218","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1981","1981","ha","161068","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1981","1981","kg/ha","7009.9","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1981","1981","t","1129066","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1982","1982","ha","163298","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1982","1982","kg/ha","7394.4","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1982","1982","t","1207487","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1983","1983","ha","161376","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1983","1983","kg/ha","7365.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1983","1983","t","1188644","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1984","1984","ha","134593","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1984","1984","kg/ha","9760.8","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1984","1984","t","1313730","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1985","1985","ha","126309","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1985","1985","kg/ha","9516.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1985","1985","t","1201989","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1986","1986","ha","110875","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1986","1986","kg/ha","10552.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1986","1986","t","1169969","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1987","1987","ha","108667","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1987","1987","kg/ha","11265.8","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1987","1987","t","1224225","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1988","1988","ha","113642","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1988","1988","kg/ha","11202.7","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1988","1988","t","1273102","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1989","1989","ha","113389","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1989","1989","kg/ha","13415.8","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1989","1989","t","1521203","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1990","1990","ha","91033","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1990","1990","kg/ha","15173.6","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1990","1990","t","1381302","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1991","1991","ha","82018","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1991","1991","kg/ha","17763.9","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1991","1991","t","1456970.16","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1992","1992","ha","98372","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1992","1992","kg/ha","20605.8","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1992","1992","t","2027032.15","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1993","1993","ha","150306","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1993","1993","kg/ha","19446.4","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1993","1993","t","2922908.95","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1994","1994","ha","134292","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1994","1994","kg/ha","19222.1","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1994","1994","t","2581374.94","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1995","1995","ha","144915","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1995","1995","kg/ha","20329.8","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1995","1995","t","2946085.09","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1996","1996","ha","150354","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1996","1996","kg/ha","20437.5","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1996","1996","t","3072859.93","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1997","1997","ha","139253","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1997","1997","kg/ha","24069.1","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1997","1997","t","3351696.82","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1998","1998","ha","148698","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1998","1998","kg/ha","21932.6","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1998","1998","t","3261334.91","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","1999","1999","ha","156316","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","1999","1999","kg/ha","19310.9","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","1999","1999","t","3018605.16","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2000","2000","ha","152759","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2000","2000","kg/ha","20330.1","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2000","2000","t","3105610.61","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2001","2001","ha","144371","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2001","2001","kg/ha","21940.5","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2001","2001","t","3167560.8","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2002","2002","ha","155480","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2002","2002","kg/ha","19603.4","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2002","2002","t","3047924.59","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2003","2003","ha","158084","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2003","2003","kg/ha","20089.6","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2003","2003","t","3175846.48","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2004","2004","ha","152011","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2004","2004","kg/ha","21125.2","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2004","2004","t","3211263.08","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2005","2005","ha","112380","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2005","2005","kg/ha","23111.2","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2005","2005","t","2597235.21","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2006","2006","ha","115294","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2006","2006","kg/ha","23007.8","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2006","2006","t","2652651.22","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2007","2007","ha","127458","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2007","2007","kg/ha","22378.4","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2007","2007","t","2852317.38","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2008","2008","ha","119138","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2008","2008","kg/ha","22687.5","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2008","2008","t","2702944.45","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2009","2009","ha","126979","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2009","2009","kg/ha","23640.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2009","2009","t","3001821.95","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2010","2010","ha","130595","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2010","2010","kg/ha","22502.5","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2010","2010","t","2938709.37","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2011","2011","ha","136056","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2011","2011","kg/ha","24405.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2011","2011","t","3320482.32","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2012","2012","ha","133813","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2012","2012","kg/ha","24337.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2012","2012","t","3256611.65","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2013","2013","ha","164419","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2013","2013","kg/ha","23217.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2013","2013","t","3817323.4","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2014","2014","ha","168326","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2014","2014","kg/ha","23120.4","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2014","2014","t","3891759.87","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2015","2015","ha","178203","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2015","2015","kg/ha","22707.4","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2015","2015","t","4046538.71","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2016","2016","ha","187626","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2016","2016","kg/ha","23117.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2016","2016","t","4337373.69","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2017","2017","ha","175274","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2017","2017","kg/ha","24086","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2017","2017","t","4221661.01","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2018","2018","ha","188746","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2018","2018","kg/ha","24979.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2018","2018","t","4714749.5","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2019","2019","ha","190605","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2019","2019","kg/ha","25013.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2019","2019","t","4767745","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","204709","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2020","2020","kg/ha","24849.4","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2020","2020","t","5086886","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2021","2021","ha","205953","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2021","2021","kg/ha","25155.6","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2021","2021","t","5180890.6","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2022","2022","ha","188141","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2022","2022","kg/ha","25762","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","4846888.03","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01235","Pumpkins, squash and gourds","2023","2023","ha","191027","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01235","Pumpkins, squash and gourds","2023","2023","kg/ha","25781.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01235","Pumpkins, squash and gourds","2023","2023","t","4924883.48","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1961","1961","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1962","1962","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1963","1963","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1964","1964","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1965","1965","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1966","1966","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1967","1967","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1968","1968","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1969","1969","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1970","1970","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1971","1971","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1972","1972","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1973","1973","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1974","1974","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1975","1975","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1976","1976","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1977","1977","t","0","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1978","1978","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1979","1979","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1980","1980","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1981","1981","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1982","1982","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1983","1983","t","200","E","Estimated value",""
